genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Jazz,Between The Buried And Me,Foam Born (A) The Backtrack,6YPi691V53Wi7vsgKn7NF1,37,0.00258,0.423,133813,0.462,0.0949,A#,0.099,-7.628,Minor,0.0962,120.247,3/4,0.182
Jazz,Pat Metheny Group,Letter from Home,36UtGeeZObmagzzDOLomYR,37,0.965,0.383,153693,0.0898,0.878,G#,0.1,-21.063,Major,0.0463,102.683,3/4,0.136
Jazz,Carmen McRae,The Sound Of Silence,2edcrXwukRbhYa5NuM6MT1,48,0.86,0.506,181493,0.394,0,G,0.105,-11.406,Minor,0.0349,106.757,4/4,0.687
Jazz,Dave Brubeck,St. Louis Blues - previously unreleased,7q2kHP1fs5FMJgzVjSRf0q,35,0.508,0.542,475093,0.451,0.00138,G,0.878,-17.527,Major,0.0614,109.956,4/4,0.699
Jazz,Miles Davis,"So What - Live from Olympia Theatre, Paris",3H7NU7HrTtkHRQoq94EpY1,35,0.714,0.489,805720,0.384,0.47,A,0.13,-15.303,Minor,0.0438,121.799,4/4,0.603
Jazz,George Duke,Capricorn,0IXF4yLGlUkaXUataXDin8,37,0.486,0.68,305962,0.166,0.822,A,0.211,-19.703,Minor,0.0534,134.23,4/4,0.428
Jazz,Norman Brown,Lydian,5dKD1NinF9bTQtEc2kwgdN,32,0.283,0.678,391360,0.619,0.731,C,0.0549,-10.824,Major,0.0425,113.867,4/4,0.492
Jazz,The Pharcyde,Soul Flower - Remix,0qNnE0beu4OfHk8Txa3vGt,43,0.337,0.545,263240,0.793,0,D,0.348,-8.292,Major,0.323,102.553,4/4,0.775
Jazz,Gregg Karukas,Only You,4w43Q4EMtGpAIP0gNYHitx,31,0.708,0.594,285021,0.475,0.068,E,0.0836,-12.656,Minor,0.0322,67.502,4/4,0.426
Jazz,Unchain,丸の内サディスティック,5ZZbg1wID5TK0ffKS6GrhB,50,0.107,0.568,243846,0.924,0,G#,0.344,-3.824,Major,0.0586,101.935,4/4,0.707
Jazz,El Michels Affair,This Song's for You - Alt Mix,02G6J86FUNdXab4sFsgQHG,37,0.00505,0.732,157107,0.412,0.848,D,0.0824,-12.786,Minor,0.0653,67.645,4/4,0.486
Jazz,Leprous,Illuminate,2N3vUnZi5Nj54ELyI8wAJ7,45,0.0525,0.473,261407,0.809,0.0116,A,0.109,-7.387,Minor,0.0522,87.623,4/4,0.281
Jazz,Jimmy Durante,The Glory Of Love,4usvynbYaFqgm4olpzEp9u,39,0.788,0.487,169560,0.258,0.000213,F,0.0776,-11.801,Major,0.0361,96.645,4/4,0.516
Jazz,Anita Baker,Will You Be Mine,22rRk5IyBlqm3IbCGBOYqv,36,0.438,0.717,329067,0.399,0.000554,A,0.0322,-13.877,Minor,0.0317,88.816,4/4,0.753
Jazz,A Tribe Called Quest,One Two Sh*t,0dlqL10KW7c3jLAJDA2Rbo,43,0.00336,0.914,271733,0.409,0.0233,F#,0.118,-10.385,Minor,0.352,93.007,4/4,0.647
Jazz,Odd Chap,To the Bat Cave,5QQrPVZv6mlJ7rB3UEoZck,37,0.0227,0.825,226672,0.869,0.103,C#,0.279,-5.335,Major,0.334,132.055,4/4,0.699
Jazz,Wadada Leo Smith,Uprising,5MTKhfttMpjGObYVvq3ktx,39,0.0752,0.435,281680,0.664,0.138,E,0.0871,-11.251,Minor,0.0518,136.121,4/4,0.62
Jazz,The Budos Band,Aphasia,1M0cWML1DmiAfp1IfWpEaW,36,8.64e-06,0.455,254907,0.881,0.775,B,0.0948,-5.46,Major,0.0282,86.991,4/4,0.671
Jazz,Thievery Corporation,Water Under the Bridge (feat. Natalia Clavier),5LFtB3V03thNzzHWytfthS,39,0.609,0.628,287252,0.441,0.595,D,0.0996,-11.634,Minor,0.0399,107.975,4/4,0.872
Jazz,Devin Townsend Band,Deadhead,3LHda8vKJRDhOL6wNtp9XI,41,3.98e-05,0.389,485000,0.925,0.184,A#,0.138,-5.318,Major,0.058,110.995,4/4,0.12
Jazz,Estugarda,In the clouds,25fiovwv2H466GvX0Jdscz,37,0.0167,0.733,111455,0.362,0.881,A#,0.106,-9.108,Major,0.042,80.968,4/4,0.658
Jazz,Les pommes de ma douche,Trompettes de la renommée,0dNpnqNn3q0tz2HP9ADZOC,41,0.815,0.843,233827,0.501,0.618,A,0.152,-8.152,Minor,0.0904,117.82,4/4,0.621
Jazz,Euge Groove,Don't Let Me Be Lonely Tonight,1stVg1ixXQigAaehgcpH5h,33,0.318,0.761,178933,0.493,0.000287,E,0.0898,-8.065,Minor,0.0466,76.942,4/4,0.368
Jazz,Jonathan Fritzén,Turn Back Time,7DMxczYBSU32ZhoBWCSRap,33,0.213,0.775,263146,0.612,0.917,F,0.048,-9.721,Minor,0.0306,121.003,4/4,0.806
Jazz,Billy Cobham,Stratus,1BYVhbLZ6PAsv36Gc8iPuK,39,0.0274,0.376,589787,0.804,0.784,F#,0.282,-8.591,Minor,0.076,163.231,4/4,0.607
Jazz,Peggy Lee,La La Lu,3Fou4O94pyR80OxdSj3pI8,38,0.975,0.291,96800,0.0987,0.00319,F#,0.108,-20.293,Major,0.0399,86.652,1/4,0.248
Jazz,Bill Evans,What Is This Thing Called Love,1ZaytyFQnDuAvGxglzlxfa,37,0.901,0.545,276693,0.239,0.757,C,0.0565,-17.811,Major,0.044,119.894,4/4,0.612
Jazz,Blockhead,Kiss the Cook,7vmgtT7lWQbQlZFDw2iUbn,37,0.0362,0.664,206452,0.467,0.00742,C,0.0835,-19.452,Major,0.203,93.042,4/4,0.773
Jazz,Gramatik,Late Night Jazz,05wRmI2xOoa3IaTyGr6vO0,42,0.454,0.623,273036,0.673,0.455,B,0.181,-6.92,Minor,0.0358,89.031,4/4,0.63
Jazz,Scale The Summit,Odyssey,6R7fAiIfgopeIEciX25lun,38,0.00036,0.317,312520,0.853,0.758,G,0.114,-4.534,Major,0.0957,126.086,4/4,0.176
Jazz,Fat Freddy's Drop,10 Feet Tall,0gOmm8kG1t674vHcRIjHnE,46,0.131,0.828,325510,0.38,0.553,G,0.201,-10.047,Minor,0.0415,126.342,4/4,0.406
Jazz,Bart & Baker,J'veux du soleil (feat. Au P'tit Bonheur) [Gramophonedzie Remix],75HOjGeq8N5q7lFoB4oUoE,41,8.55e-05,0.701,368320,0.851,0.214,B,0.134,-8.048,Minor,0.0385,122.008,4/4,0.543
Jazz,"Grover Washington, Jr.","Let It Flow [For ""DR. J""]",6jY7UcNWda03nyJ5XiqlYt,35,0.146,0.743,350600,0.352,0.104,A,0.0585,-17.225,Minor,0.061,108.784,4/4,0.722
Jazz,Miles Davis,Israel - Remastered,785lWPrJUYfb0vJOaq1Pni,35,0.888,0.374,138360,0.366,0.0571,C,0.0812,-9.687,Minor,0.0412,174.853,4/4,0.731
Jazz,Jamiroquai,Too Young to Die - Remastered,3Po8fHb0l6ugMRVmhsSFhQ,49,0.0694,0.811,203880,0.775,0.000161,F,0.0756,-4.428,Minor,0.0808,101.698,4/4,0.619
Jazz,Sophie Milman,50 Ways To Leave Your Lover,5EgXCbhcTLq8ZMUoq83dfd,44,0.939,0.366,277213,0.474,0.00302,F,0.14,-11.678,Minor,0.0479,88.294,4/4,0.309
Jazz,B-Side,I Don't Give a Fuck,0ypSYhwFdGFvrHpV70zwaZ,36,0.284,0.741,207153,0.375,0.639,C,0.431,-10.454,Major,0.199,83.994,4/4,0.499
Jazz,Stacey Kent,Landslide,3DfmDN7WJ7XeoVL8s1H4Iw,45,0.957,0.528,228240,0.258,0.00259,C,0.102,-11.567,Major,0.0331,139.254,4/4,0.342
Jazz,Jamie Berry,Sweet Rascal,0aXBkagFsDckVanWZz4wU4,41,0.151,0.962,247807,0.772,0.00896,B,0.126,-5.71,Minor,0.423,124.039,4/4,0.749
Jazz,L'Indécis,Sunrise Drive,50iv9hzWalxyuSv24ivyU6,37,0.786,0.694,213174,0.485,0.735,F,0.246,-6.356,Major,0.0362,86.084,4/4,0.302
Jazz,The Latin Brothers,Buscandote,2FtjaDTZOsJCjFWuNXqJUl,38,0.155,0.612,280880,0.631,4.85e-05,D,0.129,-7.418,Major,0.0449,96.155,4/4,0.767
Jazz,oofoe,palma,63ojpaXBFypOCbSMJt0mS3,36,0.948,0.707,135349,0.259,0.607,F#,0.0965,-12.007,Major,0.191,76.05,4/4,0.597
Jazz,Fourplay,Fields of Gold,0f8lc6QabkwdZ89O2qRXkp,35,0.708,0.766,340387,0.473,0.765,B,0.0838,-10.147,Minor,0.0285,103.989,4/4,0.424
Jazz,Ella Fitzgerald,Baby It's Cold Outside,3Nx6iu7XpzWL1QMPRJKzqL,32,0.929,0.768,163707,0.0797,0,A#,0.125,-13.645,Major,0.0563,113.261,4/4,0.607
Jazz,Shirley Bassey,April In Paris,3w0YO56P6ppoxOoBTrZWUU,0,0.919,0.202,179733,0.188,3.45e-05,G,0.103,-8.651,Major,0.0367,79.756,4/4,0.12
Jazz,Ella Fitzgerald,Nature Boy,41Guegd93PvYZYwSGiiDav,43,0.911,0.518,145733,0.0478,0.000741,G,0.113,-24.344,Minor,0.0404,98.342,1/4,0.281
Jazz,Speedometer,No Turning Back (feat. James Junior),53KjgbrsKcLqTW4cstj06g,43,0.283,0.726,254773,0.704,0.00257,D,0.0767,-8.356,Minor,0.037,113.504,4/4,0.904
Jazz,Brian Culbertson,Your Smile,6U7aNW4s7gXtssU3V5bkad,35,0.174,0.846,280680,0.634,0.953,F,0.0604,-8.993,Minor,0.03,91.915,4/4,0.899
Jazz,Shirley Bassey,I've Never Been In Love Before,2sKaRb6EvobjMD1RZiZsWA,0,0.906,0.172,224893,0.198,3e-06,G,0.452,-9.677,Major,0.0339,83.344,4/4,0.0887
Jazz,Charlotte Dos Santos,Take It Slow,5rbyGK23YrPhvb06ScO4l3,40,0.591,0.714,238027,0.459,0.0204,A#,0.0931,-12.417,Minor,0.0525,77.387,4/4,0.321
Jazz,Mop Mop,Kamakumba,4FYz9oGJCzao5ch89Vnjey,46,0.141,0.643,246799,0.883,0.944,D,0.217,-6.157,Major,0.0303,102.016,4/4,0.421
Jazz,Tommy Flanagan,A Blue Time,17LII4B6V1AhONoueVwoJU,37,0.904,0.547,374093,0.116,0.848,F,0.107,-21.946,Major,0.0354,105.115,4/4,0.344
Jazz,Ruben Gonzalez,La Engañadora,70YNdaFbbUGv7o71GfjsFV,42,0.751,0.777,153533,0.327,0.00503,D,0.087,-11.984,Major,0.0421,106.676,4/4,0.798
Jazz,Cory Henry,NaaNaaNaa - Live,7ajLjnOt7dbDVr59x9xsv6,41,0.333,0.778,414427,0.556,0.000407,G#,0.522,-11.67,Major,0.199,97.904,4/4,0.687
Jazz,Desmond Cheese,Scribbly Gum Smokehouse,2fdH4VKsltgOGrmRPEtgui,37,0.0588,0.776,201742,0.627,0.764,E,0.0336,-11.672,Minor,0.225,153.987,4/4,0.967
Jazz,Moonchild,Change Your Mind,1N19nhkB61SJsXMQtgK6c1,36,0.735,0.308,312400,0.255,0.00928,B,0.169,-14.459,Minor,0.0579,85.356,5/4,0.0674
Jazz,SwamiMillion,Cioccolato,0gWrGrbDy0h3Cz1O9GtZqn,35,0.353,0.621,93330,0.951,0.535,E,0.215,-7.618,Major,0.115,95.022,4/4,0.637
Jazz,Cafe Jazz Deluxe,Coffee Houses,50csfbp5hFcQgT0RwB1RC1,38,0.982,0.711,66809,0.0629,0.926,G#,0.105,-24.383,Major,0.0462,97.184,3/4,0.717
Jazz,Bob Reynolds,Fight or Flight,7mXJqdCqH1xHchm3S5Smjv,34,0.363,0.335,257947,0.658,0.263,E,0.0987,-8.005,Minor,0.0329,96.219,4/4,0.196
Jazz,Bill Evans,Tenderly,4Y9WU4Za9QVX7IIk7bjJCS,37,0.96,0.397,214440,0.175,0.849,F,0.182,-17.623,Minor,0.0355,147.554,3/4,0.467
Jazz,Jim Hall,Lookin' Up,5KnbVhc1dt4ruQ8qrP4xtc,36,0.995,0.484,274560,0.0678,0.945,D,0.128,-25.265,Major,0.0484,114.27,4/4,0.278
Jazz,Shirley Bassey,As Time Goes By,56IsDgfrSTRCah84Ny2ZcS,0,0.766,0.293,210960,0.463,4.17e-06,G,0.191,-5.261,Major,0.0339,130.824,4/4,0.214
Jazz,TesseracT,Of Energy - Singularity,2Wh5HvoC2dfqsjTts9cKtK,38,0.00227,0.292,500600,0.902,0.0214,A,0.441,-7.231,Minor,0.11,145.042,3/4,0.239
Jazz,Perry Como,"Sunrise, Sunset (From the Broadway Musical ""Fiddler On The Roof"") - Remastered",4zPVfc3miuoESS0qvL2Sni,44,0.943,0.155,220333,0.186,0.00156,A#,0.169,-15.567,Minor,0.0317,83.97,3/4,0.115
Jazz,digitalluc,Underwater,1GPjuHbLgxgekTyZ9B7qsB,38,0.792,0.719,135231,0.393,0.85,C#,0.32,-13.449,Minor,0.292,85.179,4/4,0.163
Jazz,Emancipator,Hill Sighed,0pgc6M9ZZh6DMnhWpT9mwh,36,0.677,0.532,216067,0.48,0.935,F#,0.107,-15.859,Minor,0.033,93.44,4/4,0.116
Jazz,Ray Barretto,El Watusi,0GhWjjPsJ5xyDeu5ZAuHmu,41,0.864,0.507,158893,0.566,4.55e-06,D,0.0676,-9.446,Major,0.111,86.036,4/4,0.706
Jazz,Swingrowers,Pump Up the Jam,1ZFkhOsw9Eim8dCgI2SDvX,46,0.00678,0.795,229588,0.767,0,G#,0.322,-6.696,Major,0.0692,125.012,4/4,0.726
Jazz,Kenny Garrett,Sing a Song of Song,1YuCTj9wRtIPtIYZesNFjN,36,0.31,0.406,442467,0.611,0.419,F#,0.176,-10.415,Minor,0.0323,108.442,4/4,0.541
Jazz,Julian Lage,In Circles,7u5kLR4AZcTgMb3Hpy9DNR,35,0.839,0.296,270496,0.383,0.805,C,0.106,-12.834,Major,0.033,143.474,4/4,0.282
Jazz,DJ Mitsu The Beats,Always Something...,2OCJqRUfe8mUxVW0zO47Lo,37,7e-05,0.844,229873,0.415,0.63,E,0.417,-7.468,Major,0.0664,90.009,4/4,0.978
Jazz,Miles Davis,Human Nature,25e6EHX8YyC5hsaipxdHCz,39,0.495,0.656,269800,0.32,0.0614,B,0.0765,-15.261,Minor,0.0348,91.368,4/4,0.573
Jazz,Thelonious Monk,Let's Cool One,3Dcqv22L6yxJEiRoCz0yZH,34,0.68,0.558,225627,0.449,0.000554,F,0.291,-13.666,Minor,0.0324,80.41,4/4,0.745
Jazz,Eddie Palmieri,Muñeca,2qXoFz1WkwsIILKJ1Kv6uC,40,0.421,0.572,598869,0.627,0.0164,C,0.0499,-9.377,Major,0.0715,90.928,4/4,0.714
Jazz,A Tribe Called Quest,Like It Like That,67UpJLYBsYEAbe0Mm1xRf8,42,0.585,0.931,166773,0.409,1.11e-06,D#,0.0946,-8.059,Minor,0.159,95.02,4/4,0.715
Jazz,Ronny Jordan,Nite And Day,19Ya1Ij2XPGTXpIqfg49SI,33,0.123,0.796,250333,0.422,0.804,A,0.102,-9.235,Major,0.043,91.967,4/4,0.426
Jazz,Snarky Puppy,Sintra - Live,6AAyI2LASfk7ptHw4xrG0O,30,0.747,0.216,212160,0.389,0.904,F,0.513,-11.301,Major,0.038,163.163,3/4,0.155
Jazz,Boney James,Let It Go,60mjqabddHz4UPW5vPnd3o,31,0.33,0.569,240920,0.696,0.796,C#,0.117,-6.715,Major,0.0349,90.016,4/4,0.409
Jazz,Boney James,Innocence,6qWWfWYtGaJyyfRvkSigOr,32,0.0782,0.633,270960,0.586,0.757,C,0.0617,-8.661,Minor,0.0255,97.022,4/4,0.389
Jazz,Jan Roth,März,6WhxwsgOfDvDOMM2hswq5i,36,0.786,0.557,249681,0.293,0.929,A,0.105,-13.909,Minor,0.0457,156.944,3/4,0.139
Jazz,Fourplay,Max-O-Man,5Y19AdxB0KHrWRHnbi2zWL,34,0.256,0.695,333733,0.595,0.918,A#,0.122,-10.526,Minor,0.0499,74.113,4/4,0.838
Jazz,leaf beach,Backwoods,48aCeSbJJRpd28iN7e8NwK,37,0.889,0.666,115923,0.328,0.869,F#,0.0837,-16.075,Minor,0.357,165.85,4/4,0.392
Jazz,Nouvelle Vague,Teenage Kicks,4WW1OHogHBtBEh5ZYYlVEt,43,0.773,0.774,133920,0.625,0.0114,D,0.119,-7.652,Major,0.0316,140.065,4/4,0.824
Jazz,Blu & Exile,Maybe One Day,5hYEaLnayI7QbBV9vXyu5Y,38,0.197,0.508,236466,0.602,0,C#,0.289,-8.205,Major,0.268,96.844,4/4,0.39
Jazz,Tony Bennett,Santa Claus Is Comin' To Town - Recorded At Spotify Studios NYC,1wX2vUVICRwjQuYOyBTWHO,40,0.749,0.522,166853,0.401,0,G#,0.0993,-10.963,Major,0.0316,110.772,4/4,0.468
Jazz,Lee Wiley,Mountain Greenery - Studio,4X54KaM10Ajx7n5LdlQIkq,38,0.882,0.721,186613,0.143,0,E,0.0815,-14.514,Minor,0.0993,140.049,4/4,0.52
Jazz,Lee Konitz,"I'll Remember April - Live At The Haig, Los Angeles / 1953",29zRXtgeTBTUZFDFBCxFyg,31,0.863,0.561,255107,0.333,2.77e-05,G,0.665,-13.293,Major,0.142,94.844,4/4,0.737
Jazz,George Duke,Shine On,7BOAXgaGfRDWwYbUqE5tuQ,33,0.04,0.824,312680,0.79,0.00725,B,0.0644,-10.506,Major,0.0403,118.888,4/4,0.961
Jazz,Guru Griff,SPSP,5tP3b6GTYHnDr9nn6D2syc,39,0.564,0.837,107667,0.422,0.911,F,0.297,-8.301,Major,0.0412,90.03,4/4,0.88
Jazz,Bent,To Be Loved,06yzUbhzV1BKNSbkoebDo0,42,0.0176,0.657,264213,0.536,0.00271,E,0.201,-6.078,Minor,0.0439,119.057,4/4,0.436
Jazz,Lord Echo,Molten Lava,71elvtuYZFNWcXprQq2JfB,32,0.061,0.854,257973,0.777,0.0179,E,0.196,-7.106,Minor,0.033,117.569,4/4,0.501
Jazz,Puerto Rican Power,Juguete de Nadie - En Vivo,0ZybcCYemN99d0avOBO1lG,14,0.478,0.773,289861,0.659,3.07e-05,D,0.156,-10.432,Minor,0.0471,101.615,4/4,0.662
Jazz,Yppah,Gumball Machine Weekend,1vMrhsVcrByysJf0ru2SqL,42,4.77e-05,0.577,239533,0.833,0.263,G#,0.154,-7.157,Major,0.0274,117.968,4/4,0.65
Jazz,Cannonball Adderley,Goodbye,6UVl12QoQEOGjJCocfBJyn,37,0.959,0.532,377547,0.0358,0.78,C,0.144,-18.644,Minor,0.0406,112.589,4/4,0.283
Jazz,Miles Davis Quintet,Just Squeeze Me,3QWC9bsUI7weE7bkeEQz9a,30,0.862,0.6,448987,0.303,0.0002,F,0.109,-10.907,Major,0.042,93.702,4/4,0.321
Jazz,Masayoshi Takanaka,Samba Pati,4hJITxAxMvRWUNI9HAcNp1,36,0.0345,0.473,342867,0.823,0.446,G,0.306,-6.625,Major,0.063,104.694,4/4,0.383
Jazz,Snarky Puppy,Quarter Master,2zAGtTlxNoCKdhvdYfgCrU,36,0.0214,0.575,524947,0.852,0.768,D,0.861,-8.175,Major,0.133,122.305,4/4,0.547
Jazz,Arturo Sandoval,Corazón Partio,2YKpikIUrPvznHwdIimQX2,42,0.321,0.607,356467,0.763,0,C,0.068,-6.23,Major,0.12,80.022,4/4,0.753
Jazz,Nina Simone,Mississippi Goddam - Live In New York/1964,1XaSgwyBiioxTuWfruk0XW,38,0.684,0.552,296600,0.317,0,E,0.365,-12.901,Minor,0.0688,159.037,4/4,0.853
Jazz,Dr. John,I Walk On Guilded Splinters,0OSNN0ABo1HMgfGeMQ3pCr,45,0.562,0.654,466267,0.287,0.00446,A,0.0915,-19.071,Minor,0.0778,90.086,4/4,0.708
Jazz,Lando Chill,Fck W/ Me,1HHff6LkxotAocPhMqpZKC,32,0.561,0.384,196891,0.408,0.0798,G,0.21,-11.165,Major,0.0611,90.783,4/4,0.155
Jazz,Walter Beasley,Hard Work (feat. Michael O'Hara),7mDJQJu8HAyeALcGNNWZ9x,34,0.484,0.899,252947,0.625,0.111,A#,0.101,-7.342,Major,0.0681,121.54,4/4,0.533
Jazz,Bob James,Take Me To The Mardi Gras,6i5U5NyCknF93w4BilFity,31,0.18,0.477,349733,0.731,0.845,A#,0.0504,-8.599,Major,0.0282,106.35,4/4,0.9
Jazz,Devin Townsend,Hyperdrive,1Mju1koP7vTo5llp8r2tGc,40,0.000912,0.463,227920,0.98,0.832,G,0.693,-4.786,Minor,0.11,156.001,4/4,0.21
Jazz,Malina Moye,Woman 2 Woman,1ildDUXEDNRRE6USt5TZSq,31,0.355,0.692,230026,0.466,0.00662,C,0.177,-6.608,Major,0.0308,145.908,3/4,0.608
Jazz,Nujabes,Luv (sic) pt 2 Instrumentals,1pxdPSITU316wZ68CUbLaY,37,0.0525,0.798,273080,0.352,0.89,G,0.106,-7.444,Minor,0.0802,185.43,4/4,0.871
Jazz,Jerry Vale,Al-di-la,7spPvFFk8JP4bc8LXNs8KD,38,0.9,0.2,196227,0.266,0.000412,C,0.514,-12.344,Major,0.0296,69.881,3/4,0.103
Jazz,Eddie Daniels,Awakening,0oZcTzuOY0JQLHm42A84WP,41,0.544,0.555,303667,0.416,0.913,G#,0.0698,-16.593,Major,0.0448,94.926,4/4,0.231
Jazz,Devin Townsend,Mountaintop,6CfWfXKgpcEwQRmxK5pasK,39,0.496,0.612,333467,0.636,0.855,C,0.168,-13.848,Major,0.0324,104.004,4/4,0.269
Jazz,Michael Franks,Antonio's Song (The Rainbow),6cD8ergGOhABWJ505krV7N,39,0.594,0.661,303680,0.517,0.304,A,0.0694,-12.099,Minor,0.0316,109.52,4/4,0.829
Jazz,Mulatu Astatke,Munayé (My Muna),1SX67Tr9tUsppN6jbdtyTt,39,0.921,0.833,303293,0.501,0.829,F,0.0889,-7.095,Major,0.045,115.468,4/4,0.643
Jazz,Nightmares On Wax,So Here We Are,1lyGjKnunMJYK1bt7tpu7k,38,0.831,0.47,267373,0.277,0.919,G,0.118,-13.503,Major,0.0428,173.351,4/4,0.408
Jazz,B-Side,Dignity,3OA9r5uxc2wgI9XWY1RzCz,37,0.143,0.731,190710,0.2,0.89,B,0.12,-15.669,Major,0.0659,145.883,4/4,0.455
Jazz,Sons Of Kemet,My Queen Is Anna Julia Cooper,6gDl3E9aHVipNzutEV4ZGz,41,0.401,0.784,305120,0.34,0.792,A#,0.102,-13.099,Minor,0.117,127.989,4/4,0.284
Jazz,George Shearing,"Here, There and Everywhere",2hOd88IAX1JT3EfktlSp4D,38,0.981,0.706,296000,0.18,0.947,G,0.0952,-19.197,Major,0.0495,107.292,4/4,0.388
Jazz,Django Reinhardt,Swing 39,5k8dS1LRGAVyC3tdFQLSlM,36,0.951,0.636,157937,0.511,0.676,A#,0.106,-11.349,Major,0.0458,113.717,4/4,0.823
Jazz,Django Reinhardt,Shine,0EndJ4wpgN0MX0dUuiQ7hf,35,0.891,0.748,177160,0.695,0.509,A,0.108,-5.713,Minor,0.0438,133.382,3/4,0.951
Jazz,Julie London,I Should Care,7EKUOlysNuLlfgoH5oySA6,40,0.94,0.513,197173,0.0629,0.00221,A,0.197,-16.488,Minor,0.0397,122.277,4/4,0.0711
Jazz,Minnie Riperton,Memory Lane,4yxshBFusW6MrIfb7tIs08,36,0.463,0.517,265989,0.55,0.000269,A,0.491,-7.6,Major,0.147,170.136,4/4,0.727
Jazz,Rodney Hunter,Let Your Soul Guide Your Heart,6Xjp5T5F7m99CNCmbegKle,45,0.00414,0.727,371200,0.533,0.618,A#,0.614,-8.751,Minor,0.0503,115.987,4/4,0.746
Jazz,Jacob Karlzon,Nardis,2PeQFNfbi8XS0fMRoT8Rxo,37,0.924,0.459,400800,0.0344,0.94,C,0.0856,-31.074,Major,0.0457,118.961,4/4,0.117
Jazz,Romare,Je T’aime,6lksd8Y2Q95kkZPxAxvo10,46,0.239,0.895,416268,0.433,0.854,F,0.071,-6.711,Major,0.0526,114.637,4/4,0.067
Jazz,Diana Krall,So Nice,383io5N8jcS6SVycxhZdub,35,0.645,0.694,230707,0.269,0.00015,A,0.378,-15.812,Minor,0.0654,110.628,4/4,0.421
Jazz,Taj Mahal,Satisfied 'N' Tickled Too,4v6gpq8gNsvKekCc2rgXb5,44,0.747,0.841,326827,0.591,0.0371,D#,0.295,-9.081,Major,0.0527,134.796,4/4,0.817
Jazz,Dinner Jazz Orchestra,Bgm for Fashionable Dinner Party Fun,336vePRubKU0xRwWe8YABy,39,0.917,0.596,130909,0.281,0.736,D#,0.112,-15.891,Minor,0.0439,130.998,4/4,0.429
Jazz,Oko Ebombo,Feelings,5oeHjlYcAVWVzzSpDsmuHW,38,0.275,0.57,242338,0.669,0.00875,A#,0.106,-7.741,Minor,0.0757,173.963,4/4,0.359
Jazz,Tower Of Power,Soul Vaccination,0dkH7bG1YvIhQyNQcrXXin,35,0.406,0.65,315733,0.693,0.00902,C,0.0737,-7.143,Major,0.0658,105.072,4/4,0.936
Jazz,Art Tatum,Stay as Sweet as You Are (arr. A. Tatum),11NQ3WmNW99ukkcKKXHU2z,36,0.982,0.51,154760,0.204,0.925,F#,0.106,-17.513,Major,0.0371,61.908,4/4,0.728
Jazz,Guru Griff,Westside,4PmOPpqjHmvzcGpMivbnEl,38,0.91,0.721,110000,0.559,0.96,C#,0.108,-8.281,Minor,0.0327,96.027,4/4,0.256
Jazz,Bill Evans,Here's That Rainy Day,7DaGxMbZdo0NuZ1QJ1MU2K,37,0.993,0.44,319667,0.128,0.913,E,0.102,-16.49,Minor,0.0556,136.479,4/4,0.0706
Jazz,Club des Belugas,Save a Little Love for Me,03SNyUzycOZ2QvhpIPbKyA,47,0.277,0.895,212533,0.601,0.0132,G,0.327,-8.983,Minor,0.0583,97.993,4/4,0.765
Jazz,Ulver,Nemoralia,5bu0yhV03nzMrjsqOfHgAF,41,0.00671,0.608,250069,0.473,0.00376,A,0.114,-9.835,Major,0.0429,80.011,4/4,0.604
Jazz,Emancipator,The Key,0VYc6wmvswCyHi1V5fMtwA,36,0.178,0.542,331253,0.88,0.876,A,0.125,-6.966,Minor,0.0448,138.014,4/4,0.255
Jazz,Charles Mingus,Mood Indigo,2Z7ktNuO2YsY2wS5FC62k4,30,0.932,0.34,285933,0.113,0.946,C,0.144,-22.689,Minor,0.0359,120.829,4/4,0.116
Jazz,McCoy Tyner Trio,Blues Stride,1ysoev7ZEGxGrzq8HNE61r,32,0.977,0.553,215693,0.246,0.855,F,0.104,-14.47,Major,0.0557,126.306,4/4,0.472
Jazz,Lamb,Trans Fatty Acid - Kruder & Dorfmeister Remix Edit,6ZOSoagxwaLFYypdw4Y2Yn,45,0.185,0.629,539853,0.485,0.256,F,0.443,-11.516,Major,0.0764,171.153,4/4,0.453
Jazz,Count Basie,Did'n You,4sFZOOCgvHCMNGYIWWG1uR,35,0.705,0.454,291733,0.444,0.0199,G,0.05,-8.852,Major,0.0342,141.856,4/4,0.607
Jazz,Puerto Rican Power,Tu Cariñito - En Vivo,6UoE9DzPzMxd8oT07PHtE6,7,0.434,0.729,237630,0.71,3.19e-06,F,0.348,-11.047,Minor,0.0562,100.046,4/4,0.688
Jazz,Little Beaver,I Can Dig It Baby,0GPDPJ5vqAV9aowOt82hng,36,0.599,0.622,353200,0.626,5.79e-06,D,0.312,-14.893,Major,0.0395,173.188,4/4,0.93
Jazz,Doris Day,"Whatever Will Be, Will Be (Que Sera, Sera) - Single Version",3Dnv944x31XU4FFMlkfnWN,46,0.864,0.396,124640,0.32,0,A,0.599,-13.211,Major,0.0413,175.75,4/4,0.713
Jazz,Waldeck,Why Did We Fire the Gun?,4ZVUdPP0yrRBQtayp56Hyo,45,0.889,0.759,333281,0.475,0.808,F,0.343,-9.69,Minor,0.0398,101.475,3/4,0.627
